Current Team,Last_Name,First_Name,No,Position,Yr,Ht,Wt,DOB,Hometown,Height_Inches,Draft_Year,NHL_Team,D_Round,Last Team,League,City,State_Province,Country
Minnesota State,Bergmanis, Ralfs,39,Defensemen,Jr,5-10,175,3/13/2002,"Liepaja, Latvia",70,,,,Vermont,HEA,Liepaja,Latvia,Latvia
Minnesota State,Cichosz, Campbell,8,Defensemen,Jr,6-0,182,8/23/2001,"Albert Lea, Minn.",72,,,,Alaska,NAHL,Albert Lea,Minnesota,USA
Minnesota State,Murr, Evan,10,Defensemen,So,5-10,178,2/27/2003,"Stillwater, Minn.",70,,,,Sioux Falls,USHL,Stillwater,Minnesota,USA
Minnesota State,Power, Jordan,13,Defensemen,Sr,6-2,196,7/13/2001,"Ottawa, Ont.",74,,,,Clarkson,ECAC,Ottawa,Ontario,Canada
Minnesota State,Stender, Jakob,18,Defensemen,So,5-11,185,8/7/2002,"Alexandria, Minn.",71,,,,Fargo,USHL,Alexandria,Minnesota,USA
Minnesota State,Wheeler, Mason,5,Defensemen,Jr,6-1,201,9/29/2001,"Inver Grove Heights, Minn.",73,,,,Tri-City,USHL,Inver Grove Heights,Minnesota,USA
Minnesota State,Benincasa, Luigi,12,Forwards,Jr,5-9,157,10/7/2002,"Edmonton, Alb.",69,,,,Ferris State,CCHA,Edmonton,Alberta,Canada
Minnesota State,Bohlsen, Kaden,26,Forwards,Sr,6-4,205,1/10/2001,"Willmar, Minn.",76,,,,Omaha,NCHC,Willmar,Minnesota,USA
Minnesota State,Bonkowski, Jacob,16,Forwards,Fr,6-1,179,8/25/2003,"Richmond, B.C.",73,,,,Coquitlam,BCHL,Richmond,British Columbia,Canada
Minnesota State,Carrabes, Brian,28,Forwards,Sr,5-8,172,8/1/2001,"North Reading, Mass.",68,,,,Boston University,HEA,North Reading,Massachusetts,USA
Minnesota State,Eisele, Adam,15,Forwards,Jr,6-1,178,7/11/2001,"Lake Elmo, Minn.",73,,,,Penticton,BCHL,Lake Elmo,Minnesota,USA
Minnesota State,Groll, Josh,12,Forwards,Gr,5-11,183,8/9/2001,"San Diego, Calif.",71,,,,Lincoln,USHL,San Diego,California,USA
Minnesota State,Haskins, Tyler,11,Forwards,Sr,6-1,170,7/7/2003,"Rochester, Minn.",73,,,,Denver,NCHC,Rochester,Minnesota,USA
Minnesota State,Hillman, Will,19,Forwards,Sr,6-2,181,11/22/2000,"Blaine, Minn.",74,,,,Youngstown,USHL,Blaine,Minnesota,USA
Minnesota State,Krajnik, Zach,24,Forwards,Sr,5-11,172,5/13/1999,"Eagle River, Alaska",71,,,,Kenai River,NAHL,Eagle River,Alaska,USA
Minnesota State,Moravec, Brett,4,Forwards,So,5-10,176,2/26/2003,"Airdrie, Alb.",70,,,,Penticton,BCHL,Airdrie,Alberta,Canada
Minnesota State,Nielsen, Kade,14,Forwards,So,5-9,170,8/6/2002,"Burnsville, Minn.",69,,,,Chippewa,NAHL,Burnsville,Minnesota,USA
Minnesota State,Olson, Brenden,25,Forwards,Sr,6-1,173,10/18/2000,"Eau Claire, Wis.",73,,,,Sioux City,USHL,Eau Claire,Wisconsin,USA
Minnesota State,Rice, Sam,27,Forwards,Fr,5-8,159,12/31/2003,"Prior Lake, Minn.",68,,,,Madison,USHL,Prior Lake,Minnesota,USA
Minnesota State,Williams, Fin,21,Forwards,Jr,6-1,186,4/21/2003,"North Vancouver, B.C.",73,,,,Notre Dame,B10,North Vancouver,British Columbia,Canada
Minnesota State,Wilson, Luc,7,Forwards,Jr,5-8,173,11/22/2001,"Duncan, B.C.",68,,,,Penticton,BCHL,Duncan,British Columbia,Canada
Minnesota State,Miller, Andrew,32,Goaltenders,Sr,6-0,182,2/10/2000,"Boulder, Colo.",72,,,,Fargo,USHL,Boulder,Colorado,USA
Minnesota State,Pulver, Eli,30,Goaltenders,Fr,6-1,166,3/2/2003,"Vancouver, B.C.",73,,,,Salmon Arm,BCHL,Vancouver,British Columbia,Canada
Minnesota State,Syverson, Matthew,31,Goaltenders,So,6-4,203,4/22/2003,"Apple Valley, Minn.",76,,,,Lindenwood,Independents,Apple Valley,Minnesota,USA
Minnesota State,Tracy, Alex,33,Goaltenders,Jr,6-0,179,5/4/2001,"Chicago, Ill.",72,,,,Sioux City,USHL,Chicago,Illinois,USA
Miami,Cox, Spencer,2,Defensemen,Sr,6-0,185,2/7/2001,"West Chester, Pa.",72,,,,Long Island,DI Independent,West Chester,Pennsylvania,USA
Miami,Demsey, Zane,10,Defensemen,Jr,6-2,190,11/4/2001,"Harrison Township, Mich.",74,,,,Dubuque,USHL,Harrison Township,Michigan,USA
Miami,Donato, Nick,3,Defensemen,Sr,6-0,185,7/27/2002,"Lake Forest, Ill.",72,,,,Tri-City,USHL,Lake Forest,Illinois,USA
Miami,Feenstra, Michael,4,Defensemen,Jr,6-3,195,4/3/2001,"Grand Haven, Mich.",75,,,,Dubuque,USHL,Grand Haven,Michigan,USA
Miami,Hutchison, Conner,22,Defensemen,Sr,5-11,170,6/2/2000,"Hicksville, N.Y.",71,,,,Sacred Heart,AHA,Hicksville,New York,USA
Miami,Moulton, Dylan,27,Defensemen,Gr,6-2,203,4/24/2001,"Nolensville, Tenn.",74,,,,Green Bay,USHL,Nolensville,Tennessee,USA
Miami,Quinn, Michael,7,Defensemen,Fr,5-11,172,3/25/2003,"St. Louis, Mo.",71,,,,Fargo,USHL,St. Louis,Missouri,USA
Miami,Rydqvist, Hampus,16,Defensemen,Gr,5-9,187,3/12/1999,"Göteborg, Sweden",69,,,,Maryland,NAHL,Göteborg,Sweden,Sweden
Miami,Simanovičs, Rihards,19,Defensemen,So,6-3,205,10/7/2003,"Riga, Latvia",75,,,,Amarillo,NAHL,Riga,Latvia,Latvia
Miami,Ambrosio, Colby,11,Forwards,Gr,5-9,170,8/7/2002,"Welland, Ont.",69,2020,COL,4,Boston College,HEA,Welland,Ontario,Canada
Miami,Bajzer, Tanyon,28,Forwards,So,6-1,180,8/25/2002,"Cleveland, Ohio",73,,,,Odessa,NAHL,Cleveland,Ohio,USA
Miami,Carogioiello, Frankie,18,Forwards,Jr,5-10,173,6/21/2002,"Woodbridge, Ont.",70,,,,Chilliwack,BCHL,Woodbridge,Ontario,Canada
Miami,Choupani, Matt,9,Forwards,Gr,5-11,185,1/2/2002,"Montréal, Que.",71,,,,Northeastern,HEA,Montréal,Quebec,Canada
Miami,Dukovac, Max,13,Forwards,Jr,6-2,182,2/19/2002,"Aurora, Ill.",74,,,,Langley,BCHL,Aurora,Illinois,USA
Miami,Emmons, John,8,Forwards,Fr,5-11,170,1/5/2004,"Washington, Mich.",71,,,,Minor,NAHL,Washington,Michigan,USA
Miami,Fillion, Christophe,13,Forwards,Gr,5-11,176,6/18/2000,"Sherbrooke, Que.",71,,,,Quinnipiac,ECAC,Sherbrooke,Quebec,Canada
Miami,Forssander, Teodor,14,Forwards,Fr,5-8,152,4/25/2004,"Göteborg, Sweden",68,,,,Frölunda HC,,Göteborg,Sweden,Sweden
Miami,Grosek, David,81,Forwards,Fr,5-11,187,,"Queens, N.Y.",71,,,,Maine,NAHL,Queens,New York,USA
Miami,Hallén, William,11,Forwards,Jr,6-1,187,4/15/2002,"Göteborg, Sweden",73,,,,Dubuque,USHL,Göteborg,Sweden,Sweden
Miami,Mesenburg, Blake,26,Forwards,Jr,5-11,183,6/5/2002,"Orono, Minn.",71,,,,St. Cloud,NAHL,Orono,Minnesota,USA
Miami,Morrison, Brayden,23,Forwards,Jr,6-0,171,5/4/2002,"Calgary, Alb.",72,,,,Wisconsin,B10,Calgary,Alberta,Canada
Miami,Nässén, Casper,33,Forwards,Fr,6-4,205,4/11/2004,"Norrtälje, Sweden",76,2023,BOS,7,Frölunda HC,,Norrtälje,Sweden,Sweden
Miami,Silver, Brian,24,Forwards,Gr,5-11,180,11/6/2000,"Lake Bluff, Ill.",71,,,,Augustana,CCHA,Lake Bluff,Illinois,USA
Miami,Sullivan, Ryan,22,Forwards,Gr,5-11,189,3/7/2000,"Grosse Pointe, Mich.",71,,,,Massachusetts,HEA,Grosse Pointe,Michigan,USA
Miami,Turansky, Artur,25,Forwards,Jr,5-11,176,7/12/2001,"Bratislava, Slovakia",71,,,,Lone Star,NAHL,Bratislava,Slovakia,Slovakia
Miami,Vitolins, Raimonds,6,Forwards,Sr,6-1,180,1/12/2002,"Ogre, Latvia",73,,,,Vermont,HEA,Ogre,Latvia,Latvia
Miami,Waldron, John,17,Forwards,Jr,6-1,185,11/13/2002,"Batavia, Ill.",73,,,,Waterloo,USHL,Batavia,Illinois,USA
Miami,Bruveris, Bruno,30,Goaltenders,So,6-0,173,3/9/2002,"Riga, Latvia",72,,,,Cedar Rapids,USHL,Riga,Latvia,Latvia
Miami,Dahlmeir, Ethan,35,Goaltenders,Fr,6-4,216,9/7/2003,"Lakeville, Minn.",76,,,,Des Moines,USHL,Lakeville,Minnesota,USA
Miami,Miller, Brett,30,Goaltenders,Gr,6-2,181,4/26/1999,"Northville, Mich.",74,,,,Rensselaer,ECAC,Northville,Michigan,USA
Holy Cross,Buckley, Ryan,8,Defensemen,Fr,6-1,195,1/6/2004,"Warwick, R.I.",73,,,,Alberni Valley,BCHL,Warwick,Rhode Island,USA
Holy Cross,Elias, William,13,Defensemen,So,6-0,180,1/28/2003,"Weston, Mass.",72,,,,Cowichan,BCHL,Weston,Massachusetts,USA
Holy Cross,Gagno, Brody,3,Defensemen,So,6-1,190,7/29/2002,"Langley, B.C.",73,,,,Surrey,BCHL,Langley,British Columbia,Canada
Holy Cross,Getz, Lachlan,10,Defensemen,Jr,6-3,185,2/1/2002,"Northfield, Ill.",75,,,,Michigan Tech,CCHA,Northfield,Illinois,USA
Holy Cross,LeFranc, Ben,23,Defensemen,Fr,5-9,176,8/14/2003,"Penticton, B.C.",69,,,,Prince George,BCHL,Penticton,British Columbia,Canada
Holy Cross,Oliphant, Mack,27,Defensemen,Jr,6-3,195,12/28/2002,"Northbrook, Ill.",75,,,,Johnstown,NAHL,Northbrook,Illinois,USA
Holy Cross,Petruolo, Nic,37,Defensemen,Sr,6-2,195,1/29/2000,"Neshanic Station, N.J.",74,,,,Union,ECAC,Neshanic Station,New Jersey,USA
Holy Cross,Shatsky, Matt,14,Defensemen,Sr,6-0,180,4/29/2001,"Winnipeg, Man.",72,,,,Sherwood Park,AJHL,Winnipeg,Manitoba,Canada
Holy Cross,Troutwine, William,5,Defensemen,So,6-3,215,6/23/2002,"Eveleth, Minn.",75,,,,Janesville,NAHL,Eveleth,Minnesota,USA
Holy Cross,Abgrall, Michael,18,Forwards,Sr,5-11,172,10/25/2003,"Richmond, B.C.",71,,,,Omaha,NCHC,Richmond,British Columbia,Canada
Holy Cross,DeBoer, Matt,17,Forwards,Jr,6-0,185,9/2/2002,"Madison, N.J.",72,,,,Green Bay,USHL,Madison,New Jersey,USA
Holy Cross,Gagno, Ty,18,Forwards,So,6-2,185,10/1/2003,"Langley, B.C.",74,,,,Prince George,BCHL,Langley,British Columbia,Canada
Holy Cross,Gelatt, John,24,Forwards,Sr,5-11,195,4/29/2001,"Middletown, N.J.",71,,,,Johnstown,NAHL,Middletown,New Jersey,USA
Holy Cross,Heinke, Timothy,6,Forwards,Jr,6-1,194,10/2/2001,"Kensington, Conn.",73,,,,Quinnipiac,ECAC,Kensington,Connecticut,USA
Holy Cross,Hodge, Michael,40,Forwards,Sr,5-8,155,5/30/2000,"Calgary, Alb.",68,,,,Union,ECAC,Calgary,Alberta,Canada
Holy Cross,Kim, Owen,21,Forwards,Fr,5-8,161,5/2/2004,"North Vancouver, B.C.",68,,,,Vernon,BCHL,North Vancouver,British Columbia,Canada
Holy Cross,Kursonis, Matt,12,Forwards,Fr,6-1,187,3/5/2004,"Worcester, Mass.",73,,,,Alberni Valley,BCHL,Worcester,Massachusetts,USA
Holy Cross,McLinskey, Liam,10,Forwards,Sr,6-3,165,2/20/2001,"Pearl River, N.Y.",75,,,,Quinnipiac,ECAC,Pearl River,New York,USA
Holy Cross,Moskowitz, Edward,22,Forwards,Fr,5-10,170,5/29/2003,"Toronto, Ont.",70,,,,Blackfalds,AJHL,Toronto,Ontario,Canada
Holy Cross,Phillips, Devin,20,Forwards,Jr,5-9,170,7/12/2001,"Raleigh, N.C.",69,,,,Brooks,AJHL,Raleigh,North Carolina,USA
Holy Cross,Seymour, Jack,28,Forwards,Jr,5-11,170,4/6/2001,"Chelsea, Que.",71,,,,Chilliwack,BCHL,Chelsea,Quebec,Canada
Holy Cross,Smith, Jarrod,15,Forwards,Fr,5-10,165,1/22/2004,"West Vancouver, B.C.",70,,,,Cranbrook,AJHL,West Vancouver,British Columbia,Canada
Holy Cross,Solimine, Joe,34,Forwards,Jr,5-8,165,3/3/2002,"Middleton, Mass.",68,,,,Boston,NCDC,Middleton,Massachusetts,USA
Holy Cross,Stockfish, Jack,19,Forwards,So,6-4,215,9/30/2002,"North Bay, Ont.",76,,,,Prince George,BCHL,North Bay,Ontario,Canada
Holy Cross,Welsh, Connor,29,Forwards,So,5-11,175,1/2/2004,"Greenwich, Conn.",71,,,,Vernon,BCHL,Greenwich,Connecticut,USA
Holy Cross,Gale, Thomas,33,Goaltenders,Sr,6-1,180,6/10/2000,"Kirkland, Que.",73,,,,PAL,NCDC,Kirkland,Quebec,Canada
Holy Cross,Hogg, Louden,1,Goaltenders,Jr,5-11,160,10/18/2002,"Cheyenne, Wyo.",71,,,,Fargo,USHL,Cheyenne,Wyoming,USA
Holy Cross,Klassen, Malachi,31,Goaltenders,Fr,6-2,179,9/9/2003,"Winkler, MB",74,,,,Winkler,MJHL,Winkler,Manitoba,Canada
Arizona State,Beck, Noah,18,Defensemen,Gr,6-4,183,3/25/2001,"Richmond Hill, Ont.",76,2020,STL,7,Clarkson,ECAC,Richmond Hill,Ontario,Canada
Arizona State,Boser, Brasen,74,Defensemen,Fr,5-11,176,2/29/2004,"Minot, N.D.",71,,,,Fargo,USHL,Minot,North Dakota,USA
Arizona State,Court, Sam,37,Defensemen,Fr,5-10,190,1/7/2004,"Winnipeg, MB",70,,,,Sioux City,USHL,Winnipeg,Manitoba,Canada
Arizona State,Dowd, Anthony,9,Defensemen,So,5-7,152,4/25/2003,"Point Pleasant Beach, N.J.",67,,,,Chicago,USHL,Point Pleasant Beach,New Jersey,USA
Arizona State,Kjellberg, Joel,7,Defensemen,Fr,6-0,190,4/29/2004,"Nacka, Sweden",72,,,,Cedar Rapids,USHL,Nacka,Sweden,Sweden
Arizona State,Mullett, Hunter,13,Defensemen,Fr,6-0,160,,"Hartland, Wis.",72,,,,Islanders Hockey Club,NCDC,Hartland,Wisconsin,USA
Arizona State,Murchison, Ty,5,Defensemen,Sr,6-2,190,2/2/2003,"Corona, Calif.",74,2021,PHI,5,USA U-18 Team,NTDP,Corona,California,USA
Arizona State,Ness, Tucker,10,Defensemen,Jr,6-3,219,11/25/2002,"Plymouth, Minn.",75,,,,Waterloo,USHL,Plymouth,Minnesota,USA
Arizona State,Niedermayer, Josh,24,Defensemen,So,6-0,205,2/20/2004,"Newport Beach, Calif.",72,,,,Penticton,BCHL,Newport Beach,California,USA
Arizona State,Szmagaj, Ethan,16,Defensemen,Sr,6-0,194,9/18/2001,"Canton, Mich.",72,,,,Waterloo,USHL,Canton,Michigan,USA
Arizona State,Achille, Tony,89,Forwards,So,5-11,181,1/8/2002,"Hingham, Mass.",71,,,,Maine,NAHL,Hingham,Massachusetts,USA
Arizona State,Alexander, Ryan,53,Forwards,Jr,5-10,178,6/17/2002,"Toronto, Ont.",70,,,,Fargo,USHL,Toronto,Ontario,Canada
Arizona State,Eckerle, Benji,11,Forwards,Gr,5-10,181,9/24/1999,"Northville, Mich.",70,,,,Tri City,USHL,Northville,Michigan,USA
Arizona State,Gordon, Cole,29,Forwards,So,6-1,202,7/17/2003,"Dallas, Texas",73,,,,Dubuque,USHL,Dallas,Texas,USA
Arizona State,Helm, Cole,43,Forwards,So,5-11,195,7/17/2003,"Dallas, Texas",71,,,,Dubuque,USHL,Dallas,Texas,USA
Arizona State,Hymovitch, David,18,Forwards,So,5-11,170,8/14/2003,"Phoenix, Ariz.",71,,,,Muskegon,,Phoenix,Arizona,USA
Arizona State,Jackson, Dylan,15,Forwards,Gr,5-10,166,9/6/2001,"Oakville, Ont.",70,,,,Northeastern,HEA,Oakville,Ontario,Canada
Arizona State,Jackson, Ty,14,Forwards,Gr,5-8,157,9/6/2001,"Oakville, Ont.",68,,,,Northeastern,HEA,Oakville,Ontario,Canada
Arizona State,Kirwan, Ryan,11,Forwards,Gr,6-2,194,2/27/2002,"DeWitt, N.Y.",74,,,,Penn State,B10,DeWitt,New York,USA
Arizona State,Lucius, Cruz,51,Forwards,Jr,6-0,178,4/5/2004,"Grant, Minn.",72,2022,CAR,4,Wisconsin,B10,Grant,Minnesota,USA
Arizona State,Potter, Cullen,12,Forwards,Fr,5-9,161,1/10/2007,"Hortonville, Wis.",69,,,,US U-18 Team,NTDP,Hortonville,Wisconsin,USA
Arizona State,Romer, Matthew,17,Forwards,So,5-11,180,9/1/2002,"Chicago, Ill.",71,,,,Arizona State,D-I Ind.,Chicago,Illinois,USA
Arizona State,Schimek, Bennett,23,Forwards,Sr,6-0,187,4/15/2003,"Mendota Heights, Minn.",72,,,,Providence,HEA,Mendota Heights,Minnesota,USA
Arizona State,Schoen, Charlie,82,Forwards,Jr,5-10,160,6/2/2001,"Andover, Minn.",70,,,,Sioux City,USHL,Andover,Minnesota,USA
Arizona State,Shlaine, Artem,8,Forwards,Gr,6-1,187,3/17/2002,"Moscow, Russia",73,2020,NJD,5,Northern Michigan,CCHA,Moscow,Russia,Russia
Arizona State,Sillinger, Lukas,61,Forwards,Gr,5-10,170,9/14/2000,"Regina, Sask.",70,,,,Penticton,BCHL,Regina,Saskatchewan,Canada
Arizona State,Smolen, Kyle,25,Forwards,So,5-11,165,6/18/2002,"Crystal Lake, Ill.",71,,,,Fargo,USHL,Crystal Lake,Illinois,USA
Arizona State,Brice, Zakari,39,Goaltenders,Fr,5-11,174,1/25/2003,"Fairbanks, Alaska",71,,,,New Jersey,NAHL,Fairbanks,Alaska,USA
Arizona State,Hamm, Chase,1,Goaltenders,So,5-9,168,3/11/2002,"Salt Lake City, Utah",69,,,,Penticton,BCHL,Salt Lake City,Utah,USA
Arizona State,Homer, Gibson,31,Goaltenders,Jr,6-5,209,12/29/2003,"Grand Rapids, Mich.",77,,,,Chicago,USHL,Grand Rapids,Michigan,USA
Arizona State,Pavicich, Luke,1,Goaltenders,Sr,6-3,194,3/21/2002,"Clarence Center, N.Y.",75,,,,Mass.-Lowell,HEA,Clarence Center,New York,USA
Wisconsin,Dexheimer, Ben,4,Defensemen,Jr,5-9,172,6/21/2002,"Edina, Minn.",69,,,,Madison,USHL,Edina,Minnesota,USA
Wisconsin,Hensler, Logan,6,Defensemen,Fr,6-2,196,10/14/2006,"Woodbury, Minn.",74,,,,US U-18 Team,NTDP,Woodbury,Minnesota,USA
Wisconsin,Kehrer, Anthony,24,Defensemen,Gr,5-11,210,3/4/2002,"Winnipeg, Man.",71,,,,Sioux City,USHL,Winnipeg,Manitoba,Canada
Wisconsin,Knox, Weston,20,Defensemen,Fr,6-0,181,4/6/2004,"Andover, Minn.",72,,,,Minot,NAHL,Andover,Minnesota,USA
Wisconsin,Laatsch, Daniel,2,Defensemen,Sr,6-5,190,2/13/2002,"Altoona, Wis.",77,2021,PIT,7,Sioux City,USHL,Altoona,Wisconsin,USA
Wisconsin,Palodichuk, Joe,14,Defensemen,So,6-0,171,2/26/2003,"Cottage Grove, Minn.",72,,,,Fargo,USHL,Cottage Grove,Minnesota,USA
Wisconsin,Phelan, Jack,8,Defensemen,Fr,6-3,185,5/28/2004,"Hinsdale, Ill.",75,2023,DET,5,Sioux Falls,USHL,Hinsdale,Illinois,USA
Wisconsin,Schulz, Zach,5,Defensemen,So,6-1,185,6/14/2005,"South Lyon, Mich.",73,2023,NYI,6,USA U-18 Team,NTDP,South Lyon,Michigan,USA
Wisconsin,Botterill, Ryan,21,Forwards,Fr,5-11,176,7/23/2003,"Portage la Prairie, Man.",71,,,,Youngstown,USHL,Portage la Prairie,Manitoba,Canada
Wisconsin,Buss, Luke,15,Forwards,Fr,5-10,174,2/14/2003,"Columbus, Ohio",70,,,,Nanaimo,BCHL,Columbus,Ohio,USA
Wisconsin,Dyck, Tyson,16,Forwards,Sr,6-10,170,2/6/2004,"Abbotsford, B.C.",82,2022,OTT,7,Massachusetts,HEA,Abbotsford,British Columbia,Canada
Wisconsin,Finley, Quinn,19,Forwards,So,6-0,179,8/8/2004,"Suamico, Wis.",72,2022,NYI,3,Chicago,USHL,Suamico,Wisconsin,USA
Wisconsin,Fitzgerald, Christian,13,Forwards,Sr,6-0,178,5/31/2002,"Coquitlam, B.C.",72,,,,Minnesota State,CCHA,Coquitlam,British Columbia,Canada
Wisconsin,Horbach, Jack,22,Forwards,Jr,5-11,176,5/4/2002,"Naperville, Ill.",71,,,,Madison,USHL,Naperville,Illinois,USA
Wisconsin,Laskosky, Cody,26,Forwards,Gr,5-11,180,6/21/1999,"New Norway, Alb.",71,,,,RIT,AHA,New Norway,Alberta,Canada
Wisconsin,Lindmark, Owen,18,Forwards,Gr,6-0,195,5/17/2001,"Naperville, Ill.",72,2019,FLA,5,USA U-18 Team,NTDP,Naperville,Illinois,USA
Wisconsin,Mehlenbacher, Owen,17,Forwards,So,6-2,189,1/26/2004,"Fort Erie, Ont.",74,2022,DET,7,Muskegon,USHL,Fort Erie,Ontario,Canada
Wisconsin,Morrissey, Gavin,7,Forwards,Fr,5-11,181,2/16/2003,"Dayton, Ohio",71,,,,Fargo,USHL,Dayton,Ohio,USA
Wisconsin,Mosley, Ryland,12,Forwards,Gr,5-11,190,2/15/2000,"Arnprior, Ont.",71,,,,Michigan Tech,CCHA,Arnprior,Ontario,Canada
Wisconsin,Pietila, Adam,28,Forwards,Fr,5-11,191,,"Howell, Mich.",71,,,,Youngstown,USHL,Howell,Michigan,USA
Wisconsin,Scholl, Sawyer,23,Forwards,So,6-2,190,2/14/2002,"Green Bay, Wis.",74,,,,Minnesota,NAHL,Green Bay,Wisconsin,USA
Wisconsin,Tassy, Simon,11,Forwards,Sr,6-2,190,3/21/2001,"Montréal, Que.",74,,,,Minnesota State,CCHA,Montréal,Quebec,Canada
Wisconsin,Castro, Anton,33,Goaltenders,Fr,6-1,181,1/23/2003,"Mendota Heights, Minn.",73,,,,Fargo,USHL,Mendota Heights,Minnesota,USA
Wisconsin,Gramme, William,34,Goaltenders,So,6-4,201,5/24/2002,"Stockholm, Sweden",76,,,,Lone Star,NAHL,Stockholm,Sweden,Sweden
Wisconsin,Scarfone, Tommy,30,Goaltenders,Sr,6-0,175,11/19/2000,"L'Île-Bizard, Que.",72,,,,RIT,AHA,L'Île-Bizard,Quebec,Canada
Stonehill,Banquier, Charles,4,Defensemen,So,6-2,200,10/6/2002,"Oakville, Ont.",74,,,,Prince George,,Oakville,Ontario,Canada
Stonehill,Campione, Dominick,55,Defensemen,So,5-11,154,11/25/2002,"Kohler, Wis.",71,,,,Brooks,,Kohler,Wisconsin,USA
Stonehill,Carlstrom, Devon,21,Defensemen,So,6-3,210,3/5/2002,"Palm Beach Gardens, Fla.",75,,,,Aberdeen,,Palm Beach Gardens,Florida,USA
Stonehill,Davies, Ryan,5,Defensemen,Jr,5-10,179,3/27/2001,"Arlington, Mass.",70,,,,Valley Jr. Warriors,,Arlington,Massachusetts,USA
Stonehill,Gaudette, Cameron,7,Defensemen,Sr,6-1,190,6/1/2000,"Braintree, Mass.",73,,,,Northeastern,HEA,Braintree,Massachusetts,USA
Stonehill,Gibson, Justin,6,Defensemen,Fr,6-1,185,,"Pittsburgh, Pa.",73,,,,Johnstown,NAHL,Pittsburgh,Pennsylvania,USA
Stonehill,Hastings, Hunter,11,Defensemen,So,6-1,195,2/7/2002,"Scottsdale, Ariz.",73,,,,New Mexico,,Scottsdale,Arizona,USA
Stonehill,Mannion, Cam,8,Defensemen,Jr,6-2,210,10/31/2001,"Dorchester, Mass.",74,,,,Thayer Academy,,Dorchester,Massachusetts,USA
Stonehill,Martignetti, Michael,13,Defensemen,Jr,5-11,185,3/13/2002,"Winchester, Mass.",71,,,,Worcester,,Winchester,Massachusetts,USA
Stonehill,Orr, Evan,26,Defensemen,Jr,5-11,185,1/9/2001,"Shelby Township, Mich.",71,,,,Michigan Tech,CCHA,Shelby Township,Michigan,USA
Stonehill,Rosenthal, Riley,2,Defensemen,Fr,6-3,210,,"Parkland, Fla.",75,,,,Odessa,NAHL,Parkland,Florida,USA
Stonehill,Tertyshny, Alexander,3,Defensemen,Jr,6-0,175,1/3/2000,"Philadelphia, Pa.",72,,,,American Int'l,AHA,Philadelphia,Pennsylvania,USA
Stonehill,Aben, Zach,28,Forwards,Fr,5-10,192,,"Shavertown, Pa.",70,,,,Johnstown,NAHL,Shavertown,Pennsylvania,USA
Stonehill,Barker, Justin,23,Forwards,So,6-1,183,11/7/2002,"Calgary, Alb.",73,,,,Calgary,,Calgary,Alberta,Canada
Stonehill,Cady, Jake,22,Forwards,Jr,5-9,190,7/4/2001,"Raynham, Mass.",69,,,,Tabor Academy,,Raynham,Massachusetts,USA
Stonehill,Chambers, Leo,13,Forwards,Fr,6-1,185,,"Toronto, Ont.",73,,,,Steinbach,MJHL,Toronto,Ontario,Canada
Stonehill,Galante, Anthony,24,Forwards,So,5-11,175,4/18/2002,"Morganville, N.J.",71,,,,Johnstown,,Morganville,New Jersey,USA
Stonehill,Grainda, JJ,10,Forwards,So,6-3,210,8/1/2002,"Carmel, Ind.",75,,,,Chippewa Steel,,Carmel,Indiana,USA
Stonehill,Heath, Kyle,37,Forwards,Jr,5-8,160,4/28/2002,"West Bridgewater, Mass.",68,,,,Little Bruins,,West Bridgewater,Massachusetts,USA
Stonehill,Hunter, Brady,9,Forwards,So,5-8,174,7/27/2002,"Enfield, N.S.",68,,,,Merrimack,HEA,Enfield,Nova Scotia,Canada
Stonehill,Ireland, Frank,19,Forwards,Sr,5-10,183,2/6/2001,"South Easton, Mass.",70,,,,Valley Jr. Warriors,,South Easton,Massachusetts,USA
Stonehill,King, Ryan,77,Forwards,Jr,6-1,180,3/20/1999,"East Greenwich, R.I.",73,,,,Seahawks Hockey Club,EHL,East Greenwich,Rhode Island,USA
Stonehill,Lagerbäck, Teddy,34,Forwards,Jr,6-0,196,8/21/2001,"Minnetonka, Minn.",72,,,,Miami,NCHC,Minnetonka,Minnesota,USA
Stonehill,LaRusso, Jake,43,Forwards,So,6-0,200,3/16/2002,"Colts Neck, N.J.",72,,,,Northeast,NAHL,Colts Neck,New Jersey,USA
Stonehill,Lehtinen, Joel,16,Forwards,Fr,6-2,195,,"Espoo, Finland",74,,,,Minot,NAHL,Espoo,Finland,Finland
Stonehill,Melady, Cole,14,Forwards,Fr,5-10,190,,"Seaforth, Ont.",70,,,,Coquitlam,BCHL,Seaforth,Ontario,Canada
Stonehill,Nicolas, Zach,44,Forwards,Fr,6-4,210,2/10/2004,"Winnipeg, MB",76,,,,Winkler,MJHL,Winnipeg,Manitoba,Canada
Stonehill,O'Brien, Devlin,15,Forwards,Sr,5-11,195,4/5/2002,"Toronto, Ont.",71,,,,Merrimack,HEA,Toronto,Ontario,Canada
Stonehill,Ronayne, Conor,12,Forwards,So,5-11,179,7/29/2002,"Plymouth, Mich.",71,,,,Smiths Falls,,Plymouth,Michigan,USA
Stonehill,Schreifels, Henri,20,Forwards,Sr,6-2,197,7/1/2000,"Newbury Park, Calif.",74,,,,Rensselaer,ECAC,Newbury Park,California,USA
