City,State_Province,Country,Player_Count,Latitude,Longitude
Wilcox,Saskatchewan,Canada,1,50.097934,-104.7225356
Williamsville,New York,USA,3,42.963947,-78.73780909999999
Willmar,Minnesota,USA,1,45.1223711,-95.048659
Wilmette,Illinois,USA,2,42.0722513,-87.7228384
Wilmington,Delaware,USA,1,39.744655,-75.5483909
Wilmington,Massachusetts,USA,1,42.5481714,-71.1724467
Wilton,Connecticut,USA,1,41.1953739,-73.4378988
Winchester,Massachusetts,USA,2,42.452303,-71.1369959
Windermere,Florida,USA,1,28.4955593,-81.53479519999999
Windham,New Hampshire,USA,2,42.8006441,-71.30422899999999
Windsor,Ontario,Canada,4,42.3149367,-83.03636329999999
Wingham,Ontario,Canada,1,43.8879476,-81.3116601
Winkler,Manitoba,Canada,2,49.18021969999999,-97.9391173
Winnipeg,Manitoba,Canada,16,49.8954221,-97.1385145
Wolcott,Connecticut,USA,1,41.6023196,-72.9867718
Wood Ridge,New Jersey,USA,1,40.8456555,-74.0879195
Woodbridge,Ontario,Canada,4,43.7761753,-79.60924299999999
Woodbury,Minnesota,USA,5,44.9238552,-92.9593797
Woodcliff Lake,New Jersey,USA,1,41.0234304,-74.06652969999999
Woodhaven,Michigan,USA,1,42.1389839,-83.24179939999999
Worcester,Massachusetts,USA,2,42.2625932,-71.8022934
Yaroslavl,Russia,Russia,1,57.62607440000001,39.8844708
Yellowknife,Northwest Territories,Canada,1,62.4539717,-114.3717886
Yorba Linda,California,USA,1,33.88850350000001,-117.8132571
Yorktown Heights,New York,USA,2,41.2709274,-73.7776336
Zilina,Slovakia,Slovakia,1,49.21944980000001,18.7408001
Ängelholm,Sweden,Sweden,2,56.245748,12.863881
Örebro,Sweden,Sweden,1,59.2752626,15.2134105
