Current Team,Last_Name,First_Name,No,Position,Yr,Ht,Wt,DOB,Hometown,Height_Inches,Draft_Year,NHL_Team,D_Round,Last Team,League,City,State_Province,Country
Stonehill,Schreifels, Henri,20,Forwards,Sr,6-2,197,7/1/2000,"Newbury Park, Calif.",74,,,,Rensselaer,ECAC,Newbury Park,Calif.,USA
Stonehill,Schwenninger, Dean,25,Forwards,Jr,5-10,180,3/5/2001,"Greifensee Zurich, Switzerland",70,,,,EV Zug Organization,,Greifensee Zurich,Switzerland,Switzerland
Stonehill,Androlewicz, Connor,33,Goaltenders,Gr,6-1,190,11/28/2000,"St. Louis, Mo.",73,,,,Lincoln,USHL,St. Louis,Mo.,USA
Stonehill,FitzPatrick, Gavin,35,Goaltenders,Jr,6-0,185,1/9/2002,"Bridgewater, Mass.",72,,,,South Shore,,Bridgewater,Mass.,USA
Stonehill,Ghaemi, Dylan,30,Goaltenders,Jr,6-4,200,12/30/2001,"Fairport, N.Y.",76,,,,Jarvso IK Hockeytrean,,Fairport,N.Y.,USA
Stonehill,Lipskis, Linards,31,Goaltenders,Fr,6-2,190,,"Sigulda, Latvia",74,,,,Wisconsin,NAHL,Sigulda,Latvia,Latvia
Michigan State,Andrews, Nicklas,37,Defensemen,Gr,5-10,192,7/6/2001,"Canton, Mich.",70,,,,Colorado College,NCHC,Canton,Mich.,USA
Michigan State,Basgall, Matt,9,Defensemen,Jr,5-9,190,8/16/2002,"Lake Forest, Ill.",69,,,,Tri-City,USHL,Lake Forest,Ill.,USA
Michigan State,Geary, Patrick,2,Defensemen,So,6-1,185,2/18/2004,"Hamburg, N.Y.",73,2024,BUF,6,Waterloo,USHL,Hamburg,N.Y.,USA
Michigan State,Gucciardi, David,7,Defensemen,Sr,6-1,190,10/9/2002,"Toronto, Ont.",73,2022,WSH,7,Waterloo,USHL,Toronto,Ont.,Canada
Michigan State,Lukashevich, Vladislav,16,Defensemen,Fr,6-1,187,,"Magadan, Russia",73,,,,Tri-City,USHL,Magadan,Russia,Russia
Michigan State,Oravetz, Austin,6,Defensemen,So,5-9,192,9/26/2003,"Canonsburg, Pa.",69,,,,Green Bay,USHL,Canonsburg,Pa.,USA
Michigan State,Štrbák, Maxim,8,Defensemen,So,6-2,205,4/13/2005,"Kosice, Slovakia",74,2023,BUF,2,Sioux City,USHL,Kosice,Slovakia,Slovakia
Michigan State,West, Owen,11,Defensemen,Fr,5-11,186,6/1/2004,"Pittsboro, Ind.",71,,,,Des Moines,USHL,Pittsboro,Ind.,USA
Michigan State,DeAngelo, Michael,19,Forwards,Fr,5-11,179,11/19/2004,"Itasca, Ill.",71,,,,Green Bay,USHL,Itasca,Ill.,USA
Michigan State,Dorwart, Karsen,28,Forwards,Jr,6-1,191,9/17/2002,"Sherwood, Ore.",73,,,,Sioux Falls,USHL,Sherwood,Ore.,USA
Michigan State,Howard, Isaac,22,Forwards,Sr,5-11,190,3/30/2004,"Hudson, Wis.",71,2022,TBL,1,Minnesota Duluth,NCHC,Hudson,Wis.,USA
Michigan State,Jurecki, Griffin,12,Forwards,So,5-10,182,5/3/2003,"Grosse Ile, Mich.",70,,,,Omaha,USHL,Grosse Ile,Mich.,USA
Michigan State,Kelly, Tanner,26,Forwards,Sr,5-10,165,5/11/2002,"San Diego, Calif.",70,,,,Muskegon,USHL,San Diego,Calif.,USA
Michigan State,Larson, Joey,18,Forwards,Jr,6-1,194,3/27/2001,"Brighton, Mich.",73,,,,Muskegon,USHL,Brighton,Mich.,USA
Michigan State,Mackie, Nathan,24,Forwards,Fr,5-11,191,6/3/2004,"Prince George, B.C.",71,,,,Salmon Arm,BCHL,Prince George,B.C.,Canada
Michigan State,Männistö, Tommi,10,Forwards,So,6-0,185,2/7/2004,"Riihimäki, Finland",72,,,,Tappara J20,,Riihimäki,Finland,Finland
Michigan State,Nelson, Kaden,17,Forwards,Fr,6-0,170,7/17/2003,"Duluth, Minn.",72,,,,Oklahoma,NAHL,Duluth,Minn.,USA
Michigan State,O'Connell, Gavin,29,Forwards,So,6-0,181,2/19/2004,"Wayzata, Minn.",72,,,,Waterloo,USHL,Wayzata,Minn.,USA
Michigan State,Russell, Daniel,20,Forwards,Jr,5-9,153,11/16/2001,"Traverse City, Mich.",69,,,,Sioux Falls,USHL,Traverse City,Mich.,USA
Michigan State,Savage, Red,21,Forwards,Sr,5-11,185,5/15/2003,"Scottsdale, Ariz.",71,2021,DET,4,Miami,NCHC,Scottsdale,Ariz.,USA
Michigan State,Shoudy, Tiernan,13,Forwards,Jr,5-9,180,3/15/2002,"Marysville, Mich.",69,,,,Youngstown,USHL,Marysville,Mich.,USA
Michigan State,Stramel, Charlie,9,Forwards,Jr,6-3,215,10/15/2004,"Rosemount, Minn.",75,2023,MIN,1,USA U-18 Team,NTDP,Rosemount,Minn.,USA
Michigan State,Vansaghi, Shane,23,Forwards,Fr,6-2,215,10/11/2006,"St. Louis, Mo.",74,,,,USNTDP,,St. Louis,Mo.,USA
Michigan State,Augustine, Trey,1,Goaltenders,So,6-1,179,2/23/2005,"South Lyon, Mich.",73,2023,DET,2,USNTDP,,South Lyon,Mich.,USA
Michigan State,Di Pasquo, Luca,31,Goaltenders,So,6-0,201,9/24/2003,"Livonia, Mich.",72,,,,Penticton,BCHL,Livonia,Mich.,USA
Michigan State,Gilbert, Dolan,30,Goaltenders,Jr,6-2,180,,"South Bend, Ind.",74,,,,Concordia,NCAA D3,South Bend,Ind.,USA
Minnesota State,Alami, Cade,23,Defensemen,Gr,6-7,216,3/13/2001,"Bedford, N.Y.",79,,,,Arizona State,Independents,Bedford,N.Y.,USA
Minnesota State,Ashton, Luke,17,Defensemen,Fr,6-5,239,1/21/2005,"North Vancouver, B.C.",77,2024,CBJ,6,Langley,BCHL,North Vancouver,B.C.,Canada
Minnesota State,Bellini, Steven,22,Defensemen,Sr,5-10,170,5/23/2000,"Sault Ste. Marie, Ont.",70,,,,Tri-City,USHL,Sault Ste. Marie,Ont.,Canada
Minnesota State,Bergmanis, Ralfs,39,Defensemen,Jr,5-10,175,3/13/2002,"Liepaja, Latvia",70,,,,Vermont,HEA,Liepaja,Latvia,Latvia
Minnesota State,Cichosz, Campbell,8,Defensemen,Jr,6-0,182,8/23/2001,"Albert Lea, Minn.",72,,,,Alaska,NAHL,Albert Lea,Minn.,USA
Minnesota State,Murr, Evan,10,Defensemen,So,5-10,178,2/27/2003,"Stillwater, Minn.",70,,,,Sioux Falls,USHL,Stillwater,Minn.,USA
Minnesota State,Power, Jordan,13,Defensemen,Sr,6-2,196,7/13/2001,"Ottawa, Ont.",74,,,,Clarkson,ECAC,Ottawa,Ont.,Canada
Minnesota State,Stender, Jakob,18,Defensemen,So,5-11,185,8/7/2002,"Alexandria, Minn.",71,,,,Fargo,USHL,Alexandria,Minn.,USA
Minnesota State,Wheeler, Mason,5,Defensemen,Jr,6-1,201,9/29/2001,"Inver Grove Heights, Minn.",73,,,,Tri-City,USHL,Inver Grove Heights,Minn.,USA
Minnesota State,Benincasa, Luigi,12,Forwards,Jr,5-9,157,10/7/2002,"Edmonton, Alb.",69,,,,Ferris State,CCHA,Edmonton,Alb.,Canada
Minnesota State,Bohlsen, Kaden,26,Forwards,Sr,6-4,205,1/10/2001,"Willmar, Minn.",76,,,,Omaha,NCHC,Willmar,Minn.,USA
Minnesota State,Bonkowski, Jacob,16,Forwards,Fr,6-1,179,8/25/2003,"Richmond, B.C.",73,,,,Coquitlam,BCHL,Richmond,B.C.,Canada
Minnesota State,Carrabes, Brian,28,Forwards,Sr,5-8,172,8/1/2001,"North Reading, Mass.",68,,,,Boston University,HEA,North Reading,Mass.,USA
Minnesota State,Eisele, Adam,15,Forwards,Jr,6-1,178,7/11/2001,"Lake Elmo, Minn.",73,,,,Penticton,BCHL,Lake Elmo,Minn.,USA
Minnesota State,Groll, Josh,12,Forwards,Gr,5-11,183,8/9/2001,"San Diego, Calif.",71,,,,Lincoln,USHL,San Diego,Calif.,USA
Minnesota State,Haskins, Tyler,11,Forwards,Sr,6-1,170,7/7/2003,"Rochester, Minn.",73,,,,Denver,NCHC,Rochester,Minn.,USA
Minnesota State,Hillman, Will,19,Forwards,Sr,6-2,181,11/22/2000,"Blaine, Minn.",74,,,,Youngstown,USHL,Blaine,Minn.,USA
Minnesota State,Krajnik, Zach,24,Forwards,Sr,5-11,172,5/13/1999,"Eagle River, Alaska",71,,,,Kenai River,NAHL,Eagle River,Alaska,USA
Minnesota State,Moravec, Brett,4,Forwards,So,5-10,176,2/26/2003,"Airdrie, Alb.",70,,,,Penticton,BCHL,Airdrie,Alb.,Canada
Minnesota State,Nielsen, Kade,14,Forwards,So,5-9,170,8/6/2002,"Burnsville, Minn.",69,,,,Chippewa,NAHL,Burnsville,Minn.,USA
Minnesota State,Olson, Brenden,25,Forwards,Sr,6-1,173,10/18/2000,"Eau Claire, Wis.",73,,,,Sioux City,USHL,Eau Claire,Wis.,USA
Minnesota State,Rice, Sam,27,Forwards,Fr,5-8,159,12/31/2003,"Prior Lake, Minn.",68,,,,Madison,USHL,Prior Lake,Minn.,USA
Minnesota State,Williams, Fin,21,Forwards,Jr,6-1,186,4/21/2003,"North Vancouver, B.C.",73,,,,Notre Dame,B10,North Vancouver,B.C.,Canada
Minnesota State,Wilson, Luc,7,Forwards,Jr,5-8,173,11/22/2001,"Duncan, B.C.",68,,,,Penticton,BCHL,Duncan,B.C.,Canada
Minnesota State,Miller, Andrew,32,Goaltenders,Sr,6-0,182,2/10/2000,"Boulder, Colo.",72,,,,Fargo,USHL,Boulder,Colo.,USA
Minnesota State,Pulver, Eli,30,Goaltenders,Fr,6-1,166,3/2/2003,"Vancouver, B.C.",73,,,,Salmon Arm,BCHL,Vancouver,B.C.,Canada
Minnesota State,Syverson, Matthew,31,Goaltenders,So,6-4,203,4/22/2003,"Apple Valley, Minn.",76,,,,Lindenwood,Independents,Apple Valley,Minn.,USA
Minnesota State,Tracy, Alex,33,Goaltenders,Jr,6-0,179,5/4/2001,"Chicago, Ill.",72,,,,Sioux City,USHL,Chicago,Ill.,USA
Miami,Cox, Spencer,2,Defensemen,Sr,6-0,185,2/7/2001,"West Chester, Pa.",72,,,,Long Island,DI Independent,West Chester,Pa.,USA
Miami,Demsey, Zane,10,Defensemen,Jr,6-2,190,11/4/2001,"Harrison Township, Mich.",74,,,,Dubuque,USHL,Harrison Township,Mich.,USA
Miami,Donato, Nick,3,Defensemen,Sr,6-0,185,7/27/2002,"Lake Forest, Ill.",72,,,,Tri-City,USHL,Lake Forest,Ill.,USA
Miami,Feenstra, Michael,4,Defensemen,Jr,6-3,195,4/3/2001,"Grand Haven, Mich.",75,,,,Dubuque,USHL,Grand Haven,Mich.,USA
Miami,Hutchison, Conner,22,Defensemen,Sr,5-11,170,6/2/2000,"Hicksville, N.Y.",71,,,,Sacred Heart,AHA,Hicksville,N.Y.,USA
Miami,Moulton, Dylan,27,Defensemen,Gr,6-2,203,4/24/2001,"Nolensville, Tenn.",74,,,,Green Bay,USHL,Nolensville,Tenn.,USA
Miami,Quinn, Michael,7,Defensemen,Fr,5-11,172,3/25/2003,"St. Louis, Mo.",71,,,,Fargo,USHL,St. Louis,Mo.,USA
Miami,Rydqvist, Hampus,16,Defensemen,Gr,5-9,187,3/12/1999,"Göteborg, Sweden",69,,,,Maryland,NAHL,Göteborg,Sweden,Sweden
Miami,Simanovičs, Rihards,19,Defensemen,So,6-3,205,10/7/2003,"Riga, Latvia",75,,,,Amarillo,NAHL,Riga,Latvia,Latvia
Miami,Ambrosio, Colby,11,Forwards,Gr,5-9,170,8/7/2002,"Welland, Ont.",69,2020,COL,4,Boston College,HEA,Welland,Ont.,Canada
Miami,Bajzer, Tanyon,28,Forwards,So,6-1,180,8/25/2002,"Cleveland, Ohio",73,,,,Odessa,NAHL,Cleveland,Ohio,USA
Miami,Carogioiello, Frankie,18,Forwards,Jr,5-10,173,6/21/2002,"Woodbridge, Ont.",70,,,,Chilliwack,BCHL,Woodbridge,Ont.,Canada
Miami,Choupani, Matt,9,Forwards,Gr,5-11,185,1/2/2002,"Montréal, Que.",71,,,,Northeastern,HEA,Montréal,Que.,Canada
Miami,Dukovac, Max,13,Forwards,Jr,6-2,182,2/19/2002,"Aurora, Ill.",74,,,,Langley,BCHL,Aurora,Ill.,USA
Miami,Emmons, John,8,Forwards,Fr,5-11,170,1/5/2004,"Washington, Mich.",71,,,,Minor,NAHL,Washington,Mich.,USA
Miami,Fillion, Christophe,13,Forwards,Gr,5-11,176,6/18/2000,"Sherbrooke, Que.",71,,,,Quinnipiac,ECAC,Sherbrooke,Que.,Canada
Miami,Forssander, Teodor,14,Forwards,Fr,5-8,152,4/25/2004,"Göteborg, Sweden",68,,,,Frölunda HC,,Göteborg,Sweden,Sweden
Miami,Grosek, David,81,Forwards,Fr,5-11,187,,"Queens, N.Y.",71,,,,Maine,NAHL,Queens,N.Y.,USA
Miami,Hallén, William,11,Forwards,Jr,6-1,187,4/15/2002,"Göteborg, Sweden",73,,,,Dubuque,USHL,Göteborg,Sweden,Sweden
Miami,Mesenburg, Blake,26,Forwards,Jr,5-11,183,6/5/2002,"Orono, Minn.",71,,,,St. Cloud,NAHL,Orono,Minn.,USA
Miami,Morrison, Brayden,23,Forwards,Jr,6-0,171,5/4/2002,"Calgary, Alb.",72,,,,Wisconsin,B10,Calgary,Alb.,Canada
Miami,Nässén, Casper,33,Forwards,Fr,6-4,205,4/11/2004,"Norrtälje, Sweden",76,2023,BOS,7,Frölunda HC,,Norrtälje,Sweden,Sweden
Miami,Silver, Brian,24,Forwards,Gr,5-11,180,11/6/2000,"Lake Bluff, Ill.",71,,,,Augustana,CCHA,Lake Bluff,Ill.,USA
Miami,Sullivan, Ryan,22,Forwards,Gr,5-11,189,3/7/2000,"Grosse Pointe, Mich.",71,,,,Massachusetts,HEA,Grosse Pointe,Mich.,USA
Miami,Turansky, Artur,25,Forwards,Jr,5-11,176,7/12/2001,"Bratislava, Slovakia",71,,,,Lone Star,NAHL,Bratislava,Slovakia,Slovakia
Miami,Vitolins, Raimonds,6,Forwards,Sr,6-1,180,1/12/2002,"Ogre, Latvia",73,,,,Vermont,HEA,Ogre,Latvia,Latvia
Miami,Waldron, John,17,Forwards,Jr,6-1,185,11/13/2002,"Batavia, Ill.",73,,,,Waterloo,USHL,Batavia,Ill.,USA
Miami,Bruveris, Bruno,30,Goaltenders,So,6-0,173,3/9/2002,"Riga, Latvia",72,,,,Cedar Rapids,USHL,Riga,Latvia,Latvia
Miami,Dahlmeir, Ethan,35,Goaltenders,Fr,6-4,216,9/7/2003,"Lakeville, Minn.",76,,,,Des Moines,USHL,Lakeville,Minn.,USA
Miami,Miller, Brett,30,Goaltenders,Gr,6-2,181,4/26/1999,"Northville, Mich.",74,,,,Rensselaer,ECAC,Northville,Mich.,USA
Holy Cross,Buckley, Ryan,8,Defensemen,Fr,6-1,195,1/6/2004,"Warwick, R.I.",73,,,,Alberni Valley,BCHL,Warwick,R.I.,USA
Holy Cross,Elias, William,13,Defensemen,So,6-0,180,1/28/2003,"Weston, Mass.",72,,,,Cowichan,BCHL,Weston,Mass.,USA
Holy Cross,Gagno, Brody,3,Defensemen,So,6-1,190,7/29/2002,"Langley, B.C.",73,,,,Surrey,BCHL,Langley,B.C.,Canada
Holy Cross,Getz, Lachlan,10,Defensemen,Jr,6-3,185,2/1/2002,"Northfield, Ill.",75,,,,Michigan Tech,CCHA,Northfield,Ill.,USA
Holy Cross,LeFranc, Ben,23,Defensemen,Fr,5-9,176,8/14/2003,"Penticton, B.C.",69,,,,Prince George,BCHL,Penticton,B.C.,Canada
Holy Cross,Oliphant, Mack,27,Defensemen,Jr,6-3,195,12/28/2002,"Northbrook, Ill.",75,,,,Johnstown,NAHL,Northbrook,Ill.,USA
Holy Cross,Petruolo, Nic,37,Defensemen,Sr,6-2,195,1/29/2000,"Neshanic Station, N.J.",74,,,,Union,ECAC,Neshanic Station,N.J.,USA
Holy Cross,Shatsky, Matt,14,Defensemen,Sr,6-0,180,4/29/2001,"Winnipeg, Man.",72,,,,Sherwood Park,AJHL,Winnipeg,Man.,Canada
Holy Cross,Troutwine, William,5,Defensemen,So,6-3,215,6/23/2002,"Eveleth, Minn.",75,,,,Janesville,NAHL,Eveleth,Minn.,USA
Holy Cross,Abgrall, Michael,18,Forwards,Sr,5-11,172,10/25/2003,"Richmond, B.C.",71,,,,Omaha,NCHC,Richmond,B.C.,Canada
Holy Cross,DeBoer, Matt,17,Forwards,Jr,6-0,185,9/2/2002,"Madison, N.J.",72,,,,Green Bay,USHL,Madison,N.J.,USA
Holy Cross,Gagno, Ty,18,Forwards,So,6-2,185,10/1/2003,"Langley, B.C.",74,,,,Prince George,BCHL,Langley,B.C.,Canada
Holy Cross,Gelatt, John,24,Forwards,Sr,5-11,195,4/29/2001,"Middletown, N.J.",71,,,,Johnstown,NAHL,Middletown,N.J.,USA
Holy Cross,Heinke, Timothy,6,Forwards,Jr,6-1,194,10/2/2001,"Kensington, Conn.",73,,,,Quinnipiac,ECAC,Kensington,Conn.,USA
Holy Cross,Hodge, Michael,40,Forwards,Sr,5-8,155,5/30/2000,"Calgary, Alb.",68,,,,Union,ECAC,Calgary,Alb.,Canada
Holy Cross,Kim, Owen,21,Forwards,Fr,5-8,161,5/2/2004,"North Vancouver, B.C.",68,,,,Vernon,BCHL,North Vancouver,B.C.,Canada
Holy Cross,Kursonis, Matt,12,Forwards,Fr,6-1,187,3/5/2004,"Worcester, Mass.",73,,,,Alberni Valley,BCHL,Worcester,Mass.,USA
Holy Cross,McLinskey, Liam,10,Forwards,Sr,6-3,165,2/20/2001,"Pearl River, N.Y.",75,,,,Quinnipiac,ECAC,Pearl River,N.Y.,USA
Holy Cross,Moskowitz, Edward,22,Forwards,Fr,5-10,170,5/29/2003,"Toronto, Ont.",70,,,,Blackfalds,AJHL,Toronto,Ont.,Canada
Holy Cross,Phillips, Devin,20,Forwards,Jr,5-9,170,7/12/2001,"Raleigh, N.C.",69,,,,Brooks,AJHL,Raleigh,N.C.,USA
Holy Cross,Seymour, Jack,28,Forwards,Jr,5-11,170,4/6/2001,"Chelsea, Que.",71,,,,Chilliwack,BCHL,Chelsea,Que.,Canada
Holy Cross,Smith, Jarrod,15,Forwards,Fr,5-10,165,1/22/2004,"West Vancouver, B.C.",70,,,,Cranbrook,AJHL,West Vancouver,B.C.,Canada
Holy Cross,Solimine, Joe,34,Forwards,Jr,5-8,165,3/3/2002,"Middleton, Mass.",68,,,,Boston,NCDC,Middleton,Mass.,USA
Holy Cross,Stockfish, Jack,19,Forwards,So,6-4,215,9/30/2002,"North Bay, Ont.",76,,,,Prince George,BCHL,North Bay,Ont.,Canada
Holy Cross,Welsh, Connor,29,Forwards,So,5-11,175,1/2/2004,"Greenwich, Conn.",71,,,,Vernon,BCHL,Greenwich,Conn.,USA
Holy Cross,Gale, Thomas,33,Goaltenders,Sr,6-1,180,6/10/2000,"Kirkland, Que.",73,,,,PAL,NCDC,Kirkland,Que.,Canada
Holy Cross,Hogg, Louden,1,Goaltenders,Jr,5-11,160,10/18/2002,"Cheyenne, Wyo.",71,,,,Fargo,USHL,Cheyenne,Wyo.,USA
Holy Cross,Klassen, Malachi,31,Goaltenders,Fr,6-2,179,9/9/2003,"Winkler, MB",74,,,,Winkler,MJHL,Winkler,MB,Canada
Arizona State,Beck, Noah,18,Defensemen,Gr,6-4,183,3/25/2001,"Richmond Hill, Ont.",76,2020,STL,7,Clarkson,ECAC,Richmond Hill,Ont.,Canada
Arizona State,Boser, Brasen,74,Defensemen,Fr,5-11,176,2/29/2004,"Minot, N.D.",71,,,,Fargo,USHL,Minot,N.D.,USA
Arizona State,Court, Sam,37,Defensemen,Fr,5-10,190,1/7/2004,"Winnipeg, MB",70,,,,Sioux City,USHL,Winnipeg,MB,Canada
Arizona State,Dowd, Anthony,9,Defensemen,So,5-7,152,4/25/2003,"Point Pleasant Beach, N.J.",67,,,,Chicago,USHL,Point Pleasant Beach,N.J.,USA
Arizona State,Kjellberg, Joel,7,Defensemen,Fr,6-0,190,4/29/2004,"Nacka, Sweden",72,,,,Cedar Rapids,USHL,Nacka,Sweden,Sweden
Arizona State,Mullett, Hunter,13,Defensemen,Fr,6-0,160,,"Hartland, Wis.",72,,,,Islanders Hockey Club,NCDC,Hartland,Wis.,USA
Arizona State,Murchison, Ty,5,Defensemen,Sr,6-2,190,2/2/2003,"Corona, Calif.",74,2021,PHI,5,USA U-18 Team,NTDP,Corona,Calif.,USA
Arizona State,Ness, Tucker,10,Defensemen,Jr,6-3,219,11/25/2002,"Plymouth, Minn.",75,,,,Waterloo,USHL,Plymouth,Minn.,USA
Arizona State,Niedermayer, Josh,24,Defensemen,So,6-0,205,2/20/2004,"Newport Beach, Calif.",72,,,,Penticton,BCHL,Newport Beach,Calif.,USA
Arizona State,Szmagaj, Ethan,16,Defensemen,Sr,6-0,194,9/18/2001,"Canton, Mich.",72,,,,Waterloo,USHL,Canton,Mich.,USA
Arizona State,Achille, Tony,89,Forwards,So,5-11,181,1/8/2002,"Hingham, Mass.",71,,,,Maine,NAHL,Hingham,Mass.,USA
Arizona State,Alexander, Ryan,53,Forwards,Jr,5-10,178,6/17/2002,"Toronto, Ont.",70,,,,Fargo,USHL,Toronto,Ont.,Canada
Arizona State,Eckerle, Benji,11,Forwards,Gr,5-10,181,9/24/1999,"Northville, Mich.",70,,,,Tri City,USHL,Northville,Mich.,USA
Arizona State,Gordon, Cole,29,Forwards,So,6-1,202,7/17/2003,"Dallas, Texas",73,,,,Dubuque,USHL,Dallas,Texas,USA
Arizona State,Helm, Cole,43,Forwards,So,5-11,195,7/17/2003,"Dallas, Texas",71,,,,Dubuque,USHL,Dallas,Texas,USA
Arizona State,Hymovitch, David,18,Forwards,So,5-11,170,8/14/2003,"Phoenix, Ariz.",71,,,,Muskegon,,Phoenix,Ariz.,USA
Arizona State,Jackson, Ty,14,Forwards,Gr,5-8,157,9/6/2001,"Oakville, Ont.",68,,,,Northeastern,HEA,Oakville,Ont.,Canada
Arizona State,Jackson, Dylan,15,Forwards,Gr,5-10,166,9/6/2001,"Oakville, Ont.",70,,,,Northeastern,HEA,Oakville,Ont.,Canada
Arizona State,Kirwan, Ryan,11,Forwards,Gr,6-2,194,2/27/2002,"DeWitt, N.Y.",74,,,,Penn State,B10,DeWitt,N.Y.,USA
Arizona State,Lucius, Cruz,51,Forwards,Jr,6-0,178,4/5/2004,"Grant, Minn.",72,2022,CAR,4,Wisconsin,B10,Grant,Minn.,USA
Arizona State,Potter, Cullen,12,Forwards,Fr,5-9,161,1/10/2007,"Hortonville, Wis.",69,,,,US U-18 Team,NTDP,Hortonville,Wis.,USA
Arizona State,Romer, Matthew,17,Forwards,So,5-11,180,9/1/2002,"Chicago, Ill.",71,,,,Arizona State,D-I Ind.,Chicago,Ill.,USA
Arizona State,Schimek, Bennett,23,Forwards,Sr,6-0,187,4/15/2003,"Mendota Heights, Minn.",72,,,,Providence,HEA,Mendota Heights,Minn.,USA
Arizona State,Schoen, Charlie,82,Forwards,Jr,5-10,160,6/2/2001,"Andover, Minn.",70,,,,Sioux City,USHL,Andover,Minn.,USA
Arizona State,Shlaine, Artem,8,Forwards,Gr,6-1,187,3/17/2002,"Moscow, Russia",73,2020,NJD,5,Northern Michigan,CCHA,Moscow,Russia,Russia
Arizona State,Sillinger, Lukas,61,Forwards,Gr,5-10,170,9/14/2000,"Regina, Sask.",70,,,,Penticton,BCHL,Regina,Sask.,Canada
Arizona State,Smolen, Kyle,25,Forwards,So,5-11,165,6/18/2002,"Crystal Lake, Ill.",71,,,,Fargo,USHL,Crystal Lake,Ill.,USA
Arizona State,Brice, Zakari,39,Goaltenders,Fr,5-11,174,1/25/2003,"Fairbanks, Alaska",71,,,,New Jersey,NAHL,Fairbanks,Alaska,USA
Arizona State,Hamm, Chase,1,Goaltenders,So,5-9,168,3/11/2002,"Salt Lake City, Utah",69,,,,Penticton,BCHL,Salt Lake City,Utah,USA
Arizona State,Homer, Gibson,31,Goaltenders,Jr,6-5,209,12/29/2003,"Grand Rapids, Mich.",77,,,,Chicago,USHL,Grand Rapids,Mich.,USA
Arizona State,Pavicich, Luke,1,Goaltenders,Sr,6-3,194,3/21/2002,"Clarence Center, N.Y.",75,,,,Mass.-Lowell,HEA,Clarence Center,N.Y.,USA
Wisconsin,Dexheimer, Ben,4,Defensemen,Jr,5-9,172,6/21/2002,"Edina, Minn.",69,,,,Madison,USHL,Edina,Minn.,USA
Wisconsin,Hensler, Logan,6,Defensemen,Fr,6-2,196,10/14/2006,"Woodbury, Minn.",74,,,,US U-18 Team,NTDP,Woodbury,Minn.,USA
Wisconsin,Kehrer, Anthony,24,Defensemen,Gr,5-11,210,3/4/2002,"Winnipeg, Man.",71,,,,Sioux City,USHL,Winnipeg,Man.,Canada
Wisconsin,Knox, Weston,20,Defensemen,Fr,6-0,181,4/6/2004,"Andover, Minn.",72,,,,Minot,NAHL,Andover,Minn.,USA
Wisconsin,Laatsch, Daniel,2,Defensemen,Sr,6-5,190,2/13/2002,"Altoona, Wis.",77,2021,PIT,7,Sioux City,USHL,Altoona,Wis.,USA
Wisconsin,Palodichuk, Joe,14,Defensemen,So,6-0,171,2/26/2003,"Cottage Grove, Minn.",72,,,,Fargo,USHL,Cottage Grove,Minn.,USA
Wisconsin,Phelan, Jack,8,Defensemen,Fr,6-3,185,5/28/2004,"Hinsdale, Ill.",75,2023,DET,5,Sioux Falls,USHL,Hinsdale,Ill.,USA
Wisconsin,Schulz, Zach,5,Defensemen,So,6-1,185,6/14/2005,"South Lyon, Mich.",73,2023,NYI,6,USA U-18 Team,NTDP,South Lyon,Mich.,USA
Wisconsin,Botterill, Ryan,21,Forwards,Fr,5-11,176,7/23/2003,"Portage la Prairie, Man.",71,,,,Youngstown,USHL,Portage la Prairie,Man.,Canada
Wisconsin,Buss, Luke,15,Forwards,Fr,5-10,174,2/14/2003,"Columbus, Ohio",70,,,,Nanaimo,BCHL,Columbus,Ohio,USA
Wisconsin,Dyck, Tyson,16,Forwards,Sr,6-10,170,2/6/2004,"Abbotsford, B.C.",82,2022,OTT,7,Massachusetts,HEA,Abbotsford,B.C.,Canada
Wisconsin,Finley, Quinn,19,Forwards,So,6-0,179,8/8/2004,"Suamico, Wis.",72,2022,NYI,3,Chicago,USHL,Suamico,Wis.,USA
Wisconsin,Fitzgerald, Christian,13,Forwards,Sr,6-0,178,5/31/2002,"Coquitlam, B.C.",72,,,,Minnesota State,CCHA,Coquitlam,B.C.,Canada
Wisconsin,Horbach, Jack,22,Forwards,Jr,5-11,176,5/4/2002,"Naperville, Ill.",71,,,,Madison,USHL,Naperville,Ill.,USA
Wisconsin,Kukkonen, Kyle,9,Forwards,Jr,5-10,174,11/13/2002,"Maple Grove, Minn.",70,2021,ANA,6,Michigan Tech,CCHA,Maple Grove,Minn.,USA
Wisconsin,Laskosky, Cody,26,Forwards,Gr,5-11,180,6/21/1999,"New Norway, Alb.",71,,,,RIT,AHA,New Norway,Alb.,Canada
Wisconsin,Lindmark, Owen,18,Forwards,Gr,6-0,195,5/17/2001,"Naperville, Ill.",72,2019,FLA,5,USA U-18 Team,NTDP,Naperville,Ill.,USA
Wisconsin,Mehlenbacher, Owen,17,Forwards,So,6-2,189,1/26/2004,"Fort Erie, Ont.",74,2022,DET,7,Muskegon,USHL,Fort Erie,Ont.,Canada
Wisconsin,Morrissey, Gavin,7,Forwards,Fr,5-11,181,2/16/2003,"Dayton, Ohio",71,,,,Fargo,USHL,Dayton,Ohio,USA
Wisconsin,Mosley, Ryland,12,Forwards,Gr,5-11,190,2/15/2000,"Arnprior, Ont.",71,,,,Michigan Tech,CCHA,Arnprior,Ont.,Canada
